0,1,2,3,4,5,6
0.00017174639662848612,3.963378383734295e-05,2.6422522558228634e-05,0.5202198353876845,0.00010569009023291454,0.47942346055777946,1.3211261279114317e-05
0.6295270189272347,0.0,1.3319658483956471e-05,0.0,9.32376093876953e-05,0.3703397844879257,2.6639316967912943e-05
0.008147375180606839,0.0,0.6232006207523947,1.3378284368812543e-05,8.026970621287526e-05,0.36850484293894153,5.351313747525017e-05
6.62778366914104e-05,0.00010604453870625662,0.11651643690349947,0.6813759278897137,0.00023860021208907742,3.9766702014846237e-05,0.20165694591728525
3.9816842524387814e-05,0.6050169221580729,6.636140420731303e-05,0.3948503550335125,0.0,0.0,2.654456168292521e-05
0.11087484811664641,1.3207248137778012e-05,0.0001056579851022241,9.245073696444609e-05,0.6388874214168736,1.3207248137778012e-05,0.2500132072481378
1.3309553597572337e-05,0.4127159475071206,0.00011978598237815104,3.9928660792717014e-05,1.3309553597572337e-05,0.5870844091889158,1.3309553597572337e-05
6.624359093257727e-05,0.6105804263437512,6.624359093257727e-05,9.274102730560819e-05,3.974615455954636e-05,0.38912810185614544,2.6497436373030908e-05
0.0,0.33169656410459486,1.319975184466532e-05,6.59987592233266e-05,0.6681978378806478,2.639950368933064e-05,0.0
1.3197835554968985e-05,0.5822489111785667,2.639567110993797e-05,2.639567110993797e-05,3.9593506664906955e-05,0.41760591263032865,3.9593506664906955e-05
0.00011889820992139507,9.247638549441838e-05,0.00017174185877534844,0.3222669925358346,0.6773234691855473,2.6421824426976682e-05,0.0
1.3331911262798635e-05,0.20640465017064846,0.0,0.6783809726962458,7.99914675767918e-05,0.0,0.1151210537542662
2.6554429942775203e-05,0.0001593265796566512,6.638607485693802e-05,0.5112391624732796,0.48824302614283627,0.0001460493646852636,0.00011949493474248841
0.0,6.641341019578674e-05,7.969609223494408e-05,6.641341019578674e-05,0.6432404431102728,1.3282682039157347e-05,0.3565337512950615
0.6793306196291271,0.0002261420171867933,0.00015962965919067763,9.311730119456195e-05,0.00013302471599223136,0.32000425679091177,5.320988639689254e-05
0.5673448193220249,1.3314515484781508e-05,3.994354645434453e-05,9.320160839347056e-05,0.4324421484302186,6.657257742390754e-05,0.0
1.3271047881940758e-05,2.6542095763881516e-05,0.0,2.6542095763881516e-05,0.45696199171886615,0.0,0.5429716530417241
7.902431314701156e-05,0.00015804862629402311,0.6395305955799068,0.09924136659378868,0.00015804862629402311,1.317071885783526e-05,0.26081974554171167
0.598280740810278,0.0,0.0002413936459828074,4.02322743304679e-05,2.6821516220311936e-05,0.3589255300602143,0.0424852816929741
0.5842036639492157,0.00013170198474891017,9.219138932423711e-05,1.3170198474891017e-05,9.219138932423711e-05,1.3170198474891017e-05,0.4154539108904371
0.6593509786297842,1.3415075862254002e-05,0.00429282427592128,2.6830151724508004e-05,2.6830151724508004e-05,0.0,0.3362891217149833
1.3246612178935238e-05,1.3246612178935238e-05,0.4457220065968129,0.0,3.9739836536805714e-05,0.5541985137301135,1.3246612178935238e-05
1.3203411761599196e-05,2.6406823523198393e-05,1.3203411761599196e-05,0.11240064432649396,0.6478914151416726,5.2813647046396786e-05,0.23960231323774064
0.6449251114293745,0.00013384909852632142,2.6769819705264285e-05,1.3384909852632142e-05,5.353963941052857e-05,0.09649181512762511,0.2583555299755056
2.6497085320614733e-05,2.6497085320614733e-05,0.0001192368839427663,5.299417064122947e-05,0.3933492315845257,0.6064255431902491,0.0
4.027548431269886e-05,1.3425161437566287e-05,0.6597929840106327,0.0,8.055096862539772e-05,0.04145689851920469,0.2986158658557869
0.00010692614076826433,4.009730278809912e-05,0.5293913229436766,4.009730278809912e-05,6.68288379801652e-05,0.47032799593680663,2.673153519206608e-05
0.5945232508532423,7.99914675767918e-05,1.3331911262798635e-05,0.4052367747440273,5.332764505119454e-05,9.332337883959045e-05,0.0
0.0,0.5321305682135218,1.3285329011172962e-05,1.3285329011172962e-05,1.3285329011172962e-05,0.0001328532901117296,0.4676967225093329
2.6747265092144328e-05,6.686816273036083e-05,0.6395003610880787,2.6747265092144328e-05,0.00017385722309893814,0.2610131864016904,0.09919223259421724
0.6284431775800522,3.995950769886515e-05,1.3319835899621716e-05,1.3319835899621716e-05,0.04382226010975545,0.32766796313069424,0.0
1.3363088477008806e-05,0.00013363088477008807,9.354161933906165e-05,1.3363088477008806e-05,0.6975665815883367,6.681544238504403e-05,0.3021127042882151
0.9999204961043091,0.0,0.0,5.300259712725924e-05,2.650129856362962e-05,0.0,0.0
0.9998672207985341,3.9833760439764716e-05,0.0,1.3277920146588239e-05,1.3277920146588239e-05,6.638960073294119e-05,0.0
0.9999075199492681,3.9634307456534374e-05,2.6422871637689582e-05,1.3211435818844791e-05,0.0,1.3211435818844791e-05,0.0
0.999879350099201,2.6811089066437878e-05,0.0,4.021663359965682e-05,1.3405544533218939e-05,0.0,4.021663359965682e-05
0.0,0.9998149005090236,3.966417663779996e-05,2.6442784425199975e-05,0.00011899252991339988,0.0,0.0
3.962279102940011e-05,0.9998415088358824,0.0,3.962279102940011e-05,7.924558205880022e-05,0.0,0.0
3.955278979010653e-05,0.9998813416306297,0.0,5.273705305347537e-05,0.0,0.0,2.6368526526737685e-05
0.0,0.9998280264045613,2.6457476221343244e-05,3.968621433201487e-05,0.0,9.260116677470137e-05,1.3228738110671622e-05
0.0,4.003255981531646e-05,0.999879902320554,1.3344186605105486e-05,4.003255981531646e-05,1.3344186605105486e-05,1.3344186605105486e-05
1.327968341234745e-05,0.0,0.9999468812663506,1.327968341234745e-05,0.0,0.0,2.65593668246949e-05
0.0,0.0,0.9999731842376949,0.0,1.3407881152541464e-05,0.0,1.3407881152541464e-05
5.349953856647986e-05,0.0,2.674976928323993e-05,0.9998796260382254,2.674976928323993e-05,1.3374884641619966e-05,0.0
3.979993897342691e-05,0.0,2.653329264895127e-05,0.9999204001220532,0.0,1.3266646324475635e-05,0.0
2.6368874180916845e-05,1.3184437090458423e-05,1.3184437090458423e-05,0.999828602317824,3.955331127137527e-05,3.955331127137527e-05,3.955331127137527e-05
2.6412403264573045e-05,5.282480652914609e-05,2.6412403264573045e-05,0.9998415255804126,0.0,1.3206201632286522e-05,3.9618604896859564e-05
0.0,2.658301876761125e-05,0.0,0.0,0.9999202509436972,3.987452815141687e-05,1.3291509383805625e-05
0.0,2.6582312129509024e-05,0.0,9.303809245328159e-05,0.9998670884393525,1.3291156064754512e-05,0.0
0.00010635893481526782,5.317946740763391e-05,5.317946740763391e-05,2.6589733703816956e-05,0.9997473975298138,0.0,1.3294866851908478e-05
