avg,long_bar,mean
0.11,57,0.13914032095850276
0.05,66,0.06776559196617336
0.05,67,0.07405797101449275
0.05,97,0.05121225362258937
0.05,82,0.048827364101498585
0.07,50,0.08196172248803828
0.11,51,0.1097005988023952
0.23,60,0.0870479947403024
0.09,56,0.13203814906393502
0.14,61,0.11985343104596935
0.13,54,0.10237045602370458
0.12,53,0.08945846054957417
0.07,46,0.1672389013094858
0.08,90,0.08099547511312216
0.1,44,0.10173252279635259
0.07,63,0.0978088578088578
0.1,65,0.09405594405594404
0.08,453,0.07996670828131501
0.18,436,0.17445092656142758
0.13,50,0.11136363636363637
0.07,100,0.06978354978354978
0.12,60,0.10366442953020134
0.16,62,0.10225174825174825
0.1,40,0.13380468404772425
0.19,55,0.14382332643202209
0.09,49,0.08616677440206852
0.16,47,0.10541664191958187
0.15,51,0.13098930481283422
0.12,54,0.1039506325973704
0.14,57,0.14512949039264827
0.1,47,0.105055617352614
0.08,55,0.10210038708039852
0.12,37,0.1728494623655914
0.09,49,0.09492424242424241
0.12,51,0.20749760982237206
0.11,63,0.17565658879218202
0.1,62,0.10294117647058824
0.18,46,0.16147672552166933
0.22,44,0.19183741797241194
0.19,44,0.08161154116819141
0.09,333,0.09839572192513368
0.14,59,0.10416841223292835
0.08,47,0.07781552129605435
0.11,47,0.10048915605846298
0.1,55,0.10436575526669656
0.2,55,0.09966887417218544
0.12,52,0.0876962676962677
0.12,40,0.14218487394957982
0.19,46,0.10002434274586175
0.1,53,0.09686333084391338
0.17,43,0.10060317460317461
0.14,50,0.1363591836734694
0.2,47,0.11671875
0.14,42,0.09752007136485281
0.17,58,0.14897959183673468
0.12,41,0.09836504958456177
0.13,53,0.14064584064584065
0.12,60,0.09186046511627906
0.17,44,0.1631150442477876
0.12,59,0.10613101903695409
0.23,15,0.272
0.11,39,0.1122568694041371
0.15,41,0.11298076923076923
0.26,17,0.23750000000000002
0.2,39,0.15502925606018392
0.11,92,0.09064731080437888
0.2,51,0.14220603343606986
0.09,49,0.11212403100775194
0.08,53,0.10144679230915667
0.12,52,0.1365482233502538
0.12,58,0.07965659834591873
0.11,56,0.0916933638443936
0.09,51,0.09090216977540921
0.29,16,0.30296022201665124
0.1,42,0.11886039886039886
0.12,43,0.09625
0.15,46,0.07493478260869565
0.14,53,0.09170002411381722
0.12,54,0.1484848484848485
0.22,66,0.13235315211934304
0.11,57,0.09039847681218549
0.1,44,0.15393258426966291
0.08,54,0.09007213259181764
0.11,339,0.10201396132552355
0.14,66,0.09500285877644367
0.11,59,0.08956363636363636
0.08,51,0.09652923621089865
0.12,59,0.11004124591096572
0.09,61,0.08812306946883897
0.12,59,0.09969696969696969
0.15,45,0.12912364945978394
0.15,66,0.1395910095799558
0.14,60,0.06744026284348865
0.09,72,0.08865030674846626
0.07,77,0.12893093661305582
0.04,85,0.049604215345000244
0.05,89,0.05905017921146953
0.08,158,0.07619834710743802
0.13,54,0.10639784946236559
0.06,71,0.05563322926564408
0.12,58,0.09625384400335475
0.09,74,0.07701510946654332
0.05,202,0.061590436590436594
0.07,130,0.06735677821894498
0.05,567,0.05141524869109948
0.1,57,0.07266734279918864
0.07,233,0.06547680715799388
0.12,516,0.09615384615384615
0.07,53,0.06577721477607061
0.05,77,0.07236679604798871
0.12,53,0.1471264367816092
0.49,214,0.4343167701863354
0.08,65,0.0662962962962963
0.04,83,0.05719894401949503
0.11,66,0.09133425740541096
0.07,55,0.06137477036129822
0.15,53,0.14067796610169492
0.14,64,0.1056701030927835
0.12,74,0.1106060606060606
0.11,74,0.09456521739130436
0.12,47,0.1224778761061947
0.15,52,0.1245411865130175
0.15,47,0.14275157997083132
0.16,50,0.14173913043478262
0.05,90,0.046839080459770116
0.1,385,0.08563829787234042
0.14,50,0.10610062893081762
0.08,43,0.1257117171111777
0.12,48,0.12637958532695376
0.17,36,0.1476155539251651
0.08,126,0.08543557642149191
0.15,67,0.13581689516206782
0.1,81,0.07593110635730349
0.1,65,0.09944444444444445
0.04,95,0.04413017568641299
0.12,66,0.08121958731136433
0.07,82,0.056553924834003046
0.06,70,0.06785714285714285
0.1,50,0.09809121961020695
0.15,61,0.12427278447316199
0.1,57,0.0895392278953923
0.15,57,0.1526514053897421
0.11,54,0.15
0.21,55,0.09064748201438848
0.08,113,0.08159295049167767
0.19,48,0.10346534653465346
0.08,60,0.14973891421467056
0.16,62,0.13627586206896553
0.12,63,0.0980798590722255
0.04,76,0.05371100164203612
0.1,57,0.10265805490001241
0.08,138,0.0750569105691057
0.06,59,0.0859465737514518
0.06,63,0.07948235974551764
0.06,94,0.054760242085661076
0.05,79,0.07084710743801652
0.19,54,0.18311891891891893
0.08,65,0.13414634146341464
0.15,61,0.11027667984189722
0.11,62,0.09224077018194665
0.07,66,0.05536850477200424
0.08,134,0.0897772701313535
0.05,69,0.053735260756021
0.08,72,0.07739755417292428
0.06,61,0.0626973826519576
0.07,81,0.05293399622224598
0.08,59,0.07536533787835747
0.05,118,0.05879981340797015
0.05,72,0.05840816326530612
0.06,99,0.056666666666666664
0.12,50,0.10985772357723578
0.05,56,0.06256198347107438
0.12,81,0.053808328102113404
0.09,60,0.13733083947629002
0.09,64,0.061979523352965346
0.29,383,0.25820477918935264
0.06,77,0.062269841269841274
0.07,64,0.06417344173441734
0.09,133,0.06928671328671329
0.18,43,0.1543019135364989
0.13,53,0.14807608537824887
0.09,40,0.16272727272727272
0.05,65,0.0501096700362388
0.14,48,0.1297544535387578
0.09,81,0.06825980392156863
0.16,35,0.19409448818897643
0.17,49,0.13959359605911328
0.06,204,0.06216363967685112
0.19,41,0.11336606655755593
0.13,82,0.13752475247524754
0.19,34,0.16648936170212766
0.07,127,0.06370903277378098
0.12,65,0.11084123972169513
0.13,44,0.10694281401978871
0.14,34,0.15609756097560973
0.18,59,0.07543804262036306
0.12,49,0.1045557441992077
0.08,60,0.1210975467968841
0.06,86,0.07121795577071185
0.15,57,0.16624067205862642
0.12,48,0.10749999999999998
0.17,52,0.16476332564763324
0.11,62,0.09285714285714286
0.15,37,0.161231884057971
0.18,42,0.15324478178368123
0.15,47,0.1331837307152875
0.18,47,0.10454545454545455
0.14,54,0.10150456222092798
0.2,44,0.12826086956521737
0.05,66,0.07713675213675214
0.1,59,0.06227393296358813
0.12,45,0.10806451612903227
0.19,32,0.1855921855921856
0.1,59,0.08320480220100879
0.15,43,0.1330769230769231
0.16,58,0.1539495798319328
0.07,61,0.06354166666666666
0.09,53,0.0722581340228399
0.1,47,0.09117207913400523
0.06,172,0.04623209744344799
0.15,60,0.14102564102564102
0.07,55,0.07756218417308541
0.12,47,0.10437113402061855
0.08,76,0.06351351351351352
0.16,39,0.11122448979591837
0.13,46,0.10869565217391304
0.08,56,0.08049958711808422
0.1,50,0.13963636363636361
0.28,39,0.1696344892221181
0.13,44,0.10046720575022461
0.1,41,0.08133547451305428
0.16,54,0.1411973392461197
0.05,77,0.05479300264051301
0.14,41,0.15120743034055728
0.19,49,0.18667030493212358
0.09,56,0.09039847681218549
0.16,52,0.15514285714285714
0.19,46,0.15161290322580645
0.14,40,0.18632100052110476
0.16,67,0.13492804906817646
0.09,46,0.09954128440366973
0.08,58,0.06758127626684701
0.13,46,0.19421052631578947
0.14,51,0.10823513291312688
0.11,45,0.09733676975945017
0.17,43,0.14832295422265923
0.12,305,0.122
0.13,65,0.09524076147816347
0.19,45,0.12081414351507948
0.09,47,0.07682841068917018
0.09,55,0.09895491329479768
0.11,56,0.0953425437971799
0.07,94,0.07075275821357327
0.06,91,0.06403561955286094
0.07,61,0.07314584907697291
0.07,60,0.06984996890547264
0.11,48,0.08739157101550864
0.09,48,0.13543562258506792
0.15,49,0.1389090909090909
0.08,53,0.07635135135135135
0.07,83,0.053546676467499735
0.17,34,0.1608098833218943
0.11,66,0.10046728971962617
0.18,54,0.15548245614035083
0.1,60,0.07232329842931938
0.13,61,0.0932
0.07,71,0.05808375209380235
0.08,53,0.076205152520942
0.06,65,0.06274834437086094
0.2,49,0.09000000000000001
0.07,50,0.09100491076775662
0.1,51,0.1142528735632184
0.12,53,0.09276629570747218
0.26,499,0.236734693877551
0.2,55,0.18136818687430478
0.12,67,0.061939244083362766
0.04,166,0.04931070290399971
0.06,70,0.06542553191489361
0.08,65,0.06823170731707318
0.08,53,0.07474316421684843
0.05,227,0.057370543845953685
0.06,890,0.049417255855059655
0.16,44,0.1401935812531839
0.09,52,0.06746031746031746
0.12,41,0.15237677984665934
0.09,50,0.10282432089362782
0.05,69,0.058700036670333695
0.06,62,0.07833580735609434
0.21,39,0.1978304978929296
0.07,59,0.07683151236342725
0.12,40,0.15903420523138834
0.08,59,0.14218600191754555
0.15,53,0.1162079510703364
0.21,47,0.15393258426966291
0.16,49,0.16143676143676144
0.14,48,0.10316109422492399
0.06,69,0.05622489959839357
0.08,60,0.062242063492063494
0.1,54,0.09260961810466761
0.12,57,0.13046153846153846
0.18,49,0.09723964132919183
0.09,57,0.0796376306620209
0.17,38,0.125
0.1,48,0.10359999999999998
0.11,60,0.10521965264233306
0.15,38,0.10386212624584718
0.07,55,0.06795566502463055
0.16,51,0.12378048780487805
0.08,56,0.17919936762464006
0.13,51,0.0997041420118343
0.09,57,0.10869565217391304
0.06,61,0.06776683253782878
0.17,47,0.1612348178137652
0.05,85,0.061369565217391314
0.09,58,0.07802238347066781
0.09,51,0.08955277280858676
0.12,53,0.08146853146853147
0.1,41,0.1396969696969697
0.1,54,0.0997191011235955
0.1,51,0.07566204287515764
0.06,89,0.06011204481792717
0.09,89,0.07687691131498471
0.06,57,0.07263752390269934
0.08,61,0.0771301093839954
0.1,51,0.08992248062015502
0.12,58,0.0909090909090909
0.08,56,0.07754037267080746
0.11,48,0.1163157894736842
0.15,69,0.14044444444444443
0.07,48,0.07327102803738318
0.11,47,0.15154243347014432
0.11,56,0.10471953578336557
0.09,370,0.08195307108350586
0.13,48,0.10229320229320231
0.05,110,0.04729437229437229
0.06,76,0.06559907834101383
0.1,46,0.09183046683046685
0.34,314,0.32857142857142857
0.15,40,0.11186274509803922
0.07,62,0.07925858491764408
0.21,32,0.1803088803088803
0.47,84,0.41411764705882365
0.06,132,0.05016481869943063
0.1,46,0.10806451612903227
0.07,56,0.11823464620760377
0.15,55,0.08548460144927535
0.12,41,0.11162366114897761
0.07,52,0.0956043956043956
0.08,73,0.055066623683644955
0.09,63,0.08088235294117646
0.06,111,0.063
0.17,57,0.14590939824205543
0.08,366,0.07395274584929758
0.13,56,0.1074468085106383
0.19,56,0.064321172939275
0.14,31,0.11586021505376343
0.07,61,0.08292682926829269
0.07,57,0.0632626937846679
0.12,42,0.1860294117647059
0.1,47,0.08461090061206644
0.19,28,0.17738095238095233
0.11,45,0.15476300046019326
0.15,44,0.15575396825396826
0.1,43,0.0932509699816214
0.11,42,0.13978924903294654
0.18,48,0.08742937853107345
0.09,53,0.14022960822093772
0.08,57,0.07491056298248917
0.15,34,0.16561403508771932
0.11,220,0.07684729064039408
0.16,312,0.14102564102564102
0.2,169,0.19329896907216493
0.2,59,0.19991039426523302
0.15,38,0.144252091032873
0.12,33,0.16072727272727272
0.12,42,0.11815384615384616
0.1,40,0.15641166758392955
0.2,42,0.15544554455445544
0.14,59,0.14
0.18,45,0.14749240121580548
0.21,21,0.15370843989769822
0.21,38,0.2110132839048501
0.19,28,0.17739234449760766
0.16,33,0.15084512578616352
0.21,26,0.17429435483870967
0.19,30,0.16829939460649423
0.22,24,0.21097046413502107
0.18,43,0.07666857798165139
0.17,39,0.15082458770614693
0.15,45,0.14608104111209702
0.21,27,0.23076923076923075
0.11,427,0.08500990099009902
0.26,18,0.28135326514555464
0.17,46,0.1302090843547224
0.16,31,0.1477525684931507
0.19,32,0.15087719298245617
0.15,47,0.11964443323666625
0.19,27,0.18025833815307502
0.14,43,0.106426400347373
0.09,49,0.13149054505005564
0.16,53,0.12237762237762236
0.15,51,0.16311320754716982
0.16,45,0.13116883116883118
0.24,29,0.2122688477951636
0.17,28,0.21172161172161172
0.14,45,0.11923076923076924
0.2,27,0.1826302729528536
0.17,26,0.19705882352941176
0.23,23,0.14163286004056794
0.19,30,0.1436004784688995
0.14,52,0.13762954139368672
0.15,41,0.1833986928104575
0.23,25,0.18888888888888888
0.1,49,0.0984811529933481
0.21,22,0.21915708812260534
0.1,46,0.13898619219720137
0.11,41,0.1884308510638298
0.14,200,0.12
0.23,19,0.230718954248366
0.18,50,0.16075949367088604
0.14,49,0.09812131462266309
0.15,51,0.12980495123780944
0.16,42,0.14689033074853616
0.13,43,0.11592426265323462
0.33,236,0.32666666666666666
0.18,39,0.15880825057295644
0.15,43,0.12012987012987013
0.13,34,0.1329012581014106
0.12,45,0.11420530688823372
0.2,36,0.19565217391304346
0.24,32,0.17777777777777773
0.08,64,0.07477064220183487
0.16,40,0.10754267744833783
0.08,57,0.0946894409937888
0.2,39,0.1369314381270903
0.11,43,0.11045606229143494
0.17,37,0.1665912859942711
0.11,105,0.09798201159658494
0.09,48,0.08491236982473965
0.09,78,0.0990566037735849
0.21,46,0.1131892757102841
0.12,43,0.1056701030927835
0.25,46,0.10954128440366973
0.19,34,0.13059701492537312
0.15,42,0.10630447085455574
0.17,49,0.09952280701754386
0.22,39,0.19666931007137192
0.07,63,0.08034738686733327
0.08,159,0.07008839463929284
0.08,56,0.07665394918418703
0.11,58,0.11061694605998405
0.07,59,0.07895735217163788
0.19,45,0.16438981562774363
0.14,44,0.1944125044915559
0.22,27,0.1971549295774648
0.15,43,0.16686251468860167
0.06,67,0.0637806792237443
0.23,49,0.1701864801864802
0.12,45,0.1589825119236884
0.18,62,0.07317596566523604
0.05,241,0.051934785153963235
0.05,258,0.054987212276214836
0.12,45,0.11881060116354235
0.16,37,0.16586151368760063
0.22,29,0.20920168067226888
0.06,62,0.057194544149318016
0.14,53,0.1138231981981982
0.18,52,0.15857142857142859
0.19,48,0.18255813953488373
0.16,62,0.07352116657636222
0.1,64,0.08345925526173774
0.21,34,0.1991358024691358
0.19,20,0.23418928833455613
0.21,50,0.15853658536585366
0.24,32,0.20315492957746475
0.06,67,0.05890446379967339
0.1,48,0.09702325581395349
0.12,56,0.07934387634986438
0.07,51,0.08380248091603054
0.19,43,0.18450428648662565
0.16,48,0.14275137329830428
0.17,40,0.21530296329057938
0.18,41,0.17847222222222223
0.15,51,0.13940066592674805
0.1,56,0.08591718825228695
0.18,57,0.06542199488491049
0.13,59,0.09065319222761971
0.13,47,0.08239302358423951
0.16,37,0.14613910993221338
0.17,41,0.16128503075871498
0.17,48,0.1634866828087167
0.12,42,0.19414414414414413
0.12,43,0.13191434468524252
0.17,36,0.2035964912280702
0.17,41,0.15574799196787148
0.12,43,0.1056701030927835
0.42,477,0.4073170731707317
0.11,52,0.17923684210526317
0.26,40,0.2231372549019608
0.17,54,0.10833333333333334
0.19,42,0.14267748478701825
0.18,43,0.1631578947368421
0.16,48,0.17957746478873238
0.15,41,0.17674023769100167
0.22,42,0.1974576271186441
0.12,53,0.1396368337544808
0.16,51,0.1549206349206349
0.12,58,0.07887667887667887
0.22,68,0.06805744007236544
0.09,323,0.07413793103448275
0.14,45,0.1171886936592819
0.16,48,0.1576923076923077
0.1,45,0.12012987012987013
0.15,34,0.14642857142857144
0.08,46,0.15
0.11,238,0.08952380952380952
0.12,62,0.09233630952380951
0.09,68,0.0892822966507177
0.1,55,0.08380628214140369
0.08,56,0.06782970550576184
0.05,69,0.059637527753394946
0.06,359,0.06242919543469072
0.09,46,0.14352226720647773
0.08,56,0.17775681094468687
0.11,47,0.09540757749712973
0.14,48,0.1524201202151218
0.07,57,0.07104354605189887
0.07,56,0.07445255474452554
0.22,37,0.11412429378531073
0.05,64,0.050522388059701495
0.1,54,0.1129924979160878
0.05,68,0.055750146923012334
0.06,73,0.059706924624078145
0.11,63,0.12666483968210468
0.06,70,0.07542093239698791
0.08,63,0.09784060413156088
0.18,55,0.14385964912280702
0.16,44,0.14683229813664597
0.06,84,0.07612869745718734
0.16,68,0.1258588623363863
0.15,64,0.13226027397260273
0.1,71,0.1220038944946008
0.04,348,0.041625
0.12,64,0.11392500471075935
0.11,380,0.08299206426961889
0.08,67,0.13851069379238393
0.11,109,0.10860536522301228
0.14,160,0.08141198603856722
0.2,46,0.12057030481809243
0.07,62,0.11672280562710523
0.12,73,0.08937475652512661
0.15,56,0.11796683348052202
0.12,60,0.10062893081761008
0.08,183,0.08047912713472485
0.06,62,0.11905262420292902
0.11,68,0.08864864864864867
0.07,61,0.12258787284694021
0.03,90,0.04256701631701632
0.14,52,0.15568318666049097
0.17,51,0.15760159893404396
0.13,52,0.1253439153439153
0.14,73,0.12857142857142856
0.07,73,0.06753731343283581
0.13,560,0.12869433198380567
0.15,55,0.10460627330554946
0.1,78,0.07115007156000817
0.07,721,0.05929313459801265
0.04,72,0.052984723854289074
0.1,57,0.09656134755307486
0.1,63,0.12110714285714286
0.17,43,0.1287788533134773
0.2,63,0.10326340326340326
0.16,65,0.13758569816887964
0.15,56,0.08968655207280081
0.13,41,0.1907341411261582
0.18,55,0.1411764705882353
0.06,63,0.11825517993456924
0.15,55,0.1502615518744551
0.15,45,0.1326530612244898
0.15,53,0.1340713053479011
0.21,49,0.14534322820037104
0.1,57,0.09544354838709676
0.16,52,0.14619195046439626
0.17,62,0.13702970297029704
0.12,50,0.11970194493558979
0.12,59,0.1471861471861472
0.14,73,0.10223695111847557
0.06,69,0.13294365209258827
0.12,62,0.08806820974003637
0.09,60,0.14135645079041306
0.12,54,0.11966258041024395
0.19,52,0.1665067327039158
0.09,74,0.07046082949308756
0.11,62,0.11098200899550226
0.13,58,0.125
0.1,54,0.08462809917355373
0.18,58,0.1467654320987654
0.08,57,0.12119406690250108
0.16,60,0.15106382978723404
0.24,17,0.20816326530612242
0.18,34,0.15384615384615385
0.12,56,0.10356829848503818
0.1,86,0.08719876614613456
0.13,51,0.16995685005393743
0.12,61,0.15053456878118318
0.11,61,0.09902452619843922
0.17,76,0.08848108413325804
0.12,53,0.16046056311765802
0.06,81,0.05902385657820441
0.08,63,0.08708130081300813
0.07,77,0.0765748709122203
0.1,61,0.08639999999999999
0.06,61,0.08356278914218829
0.06,55,0.07103571428571429
0.05,93,0.05627705627705627
0.17,67,0.07533628197528612
0.04,73,0.052788040503557745
0.06,57,0.06142289635247382
0.12,72,0.0797270955165692
0.04,101,0.04224064814228749
0.12,41,0.11502127659574468
0.14,63,0.12324848484848487
0.12,62,0.07662271805273833
0.08,71,0.07777777777777778
0.11,59,0.08881118881118881
0.16,58,0.15619899973677284
0.07,70,0.09029850746268657
0.07,80,0.08147804576376005
0.06,95,0.06094122094122094
0.12,66,0.13037974683544307
0.1,512,0.07967032967032966
0.14,56,0.1448133848133848
0.16,45,0.12477249747219414
0.11,42,0.12550688747871847
0.19,32,0.1996025437201908
0.21,46,0.19374999999999998
0.15,40,0.12297297297297298
0.19,53,0.1530890804597701
0.11,41,0.10681818181818181
0.1,50,0.1369496855345912
0.15,37,0.13363095238095238
0.16,48,0.1607843137254902
0.18,41,0.1480752277402292
0.14,44,0.13392454954954955
0.14,51,0.13941176470588235
0.17,49,0.16292134831460675
0.12,47,0.11438307030129125
0.12,62,0.10850498338870433
0.24,39,0.1584703947368421
0.18,52,0.13967016491754125
0.1,53,0.10597622027534419
0.14,50,0.12397300469483569
0.17,42,0.11791964777105118
0.13,46,0.1309420046932618
0.17,35,0.16422360248447204
0.14,41,0.12397260273972603
0.17,48,0.15684122629130384
0.19,41,0.126056338028169
0.14,60,0.13753043478260873
0.14,49,0.16075949367088604
0.12,69,0.10883418584825237
0.16,57,0.14442154842508093
0.22,44,0.1623438564615035
0.16,48,0.12554087411064324
0.12,50,0.113
0.21,38,0.18034583119328884
0.17,42,0.15444015444015446
0.17,50,0.14069314641744549
0.19,49,0.15734513274336281
0.14,63,0.10326340326340326
0.2,45,0.17641391614629795
0.08,85,0.07657239819004524
0.12,59,0.11067415730337078
0.09,197,0.07861003861003861
0.17,44,0.1925742574257426
0.14,53,0.12143451143451144
0.17,52,0.15010752688172044
0.13,41,0.11868677905944985
0.2,45,0.15430894308943088
0.08,209,0.07413793103448275
0.12,52,0.11646763792691665
0.17,51,0.1475998927326361
0.18,43,0.11252032520325202
0.2,53,0.13302364864864866
0.13,56,0.10822836245428687
0.07,193,0.06872420262664165
0.09,61,0.07934782608695652
0.08,116,0.08319303338171262
0.15,45,0.11449999999999999
0.14,48,0.13677811550151975
0.08,50,0.07991336069311444
0.09,50,0.0993006993006993
0.08,62,0.08376288659793815
0.12,52,0.10961240310077519
0.12,47,0.10346534653465346
0.17,50,0.10026772055073944
0.08,58,0.09107040967705123
0.18,59,0.16632061756455147
0.14,53,0.12331768388106416
0.12,53,0.16890365448504985
0.17,67,0.08116164500928173
0.09,68,0.07246159854204635
0.09,66,0.08610456900612341
0.11,55,0.12603196772191183
0.06,116,0.06972131147540983
0.11,60,0.10832054560954817
0.11,205,0.08577425742574257
0.15,57,0.14259469696969695
0.21,367,0.18281249999999996
0.18,46,0.16982029598308668
0.11,54,0.10541978148361125
0.16,55,0.10952659263588545
0.2,40,0.18769230769230769
0.14,62,0.12857142857142856
0.08,91,0.08147899159663866
0.15,51,0.12105263157894737
0.12,35,0.10599547511312218
0.1,64,0.08105052125100241
0.17,58,0.08857447673237147
0.12,50,0.10066714749368914
0.09,51,0.07986585365853659
0.16,58,0.14072748956469885
0.15,49,0.14444782939832446
0.17,48,0.14690867838910945
0.18,58,0.17172493276988088
0.15,57,0.11122150789012274
0.08,57,0.09446987032799388
0.15,51,0.10182394924662967
0.19,51,0.10327536231884056
0.12,65,0.10440959889110284
0.1,57,0.0858464534978088
0.13,79,0.09351484212516543
0.12,49,0.08730739893211288
0.16,62,0.12758620689655173
0.1,59,0.08454247174626321
0.06,81,0.05910353535353535
0.12,59,0.10625
0.09,58,0.07613463758430039
0.08,69,0.09662972435350953
0.08,60,0.12709608471776934
0.12,60,0.14100920342748335
0.15,45,0.14314285714285713
0.17,59,0.09280629921259842
0.12,228,0.10242718446601944
0.18,57,0.1473730684326711
0.11,60,0.10055004135649297
0.19,60,0.15349351008008838
0.14,47,0.13505201266395295
0.11,44,0.16547864506627394
0.12,55,0.12012987012987013
0.16,50,0.14496969696969697
0.11,55,0.14128301886792455
0.09,60,0.13422459893048128
0.12,62,0.08186952288218112
0.14,503,0.13670634920634922
0.11,299,0.0909090909090909
0.18,41,0.14061538461538461
0.16,53,0.14264738598442714
0.08,60,0.07867647058823529
0.16,57,0.15066461041345378
0.14,57,0.1373745007017165
0.11,59,0.11024680687602036
0.17,63,0.14791166983706888
0.1,55,0.09515603167210059
0.15,54,0.147985347985348
0.08,50,0.1392280701754386
0.11,53,0.10238543155993679
0.12,46,0.10676790730337078
0.12,60,0.11100392413342053
0.09,133,0.06963087248322147
0.1,74,0.07833878887070377
0.11,52,0.10248219178082191
0.14,56,0.0995413282369804
0.16,46,0.1530129672006102
0.11,50,0.10158324821246172
0.1,59,0.14547152194211016
0.1,51,0.10782550782550782
0.1,87,0.08930102915951972
0.14,44,0.13465959328028293
0.12,56,0.09550943396226415
0.18,52,0.0992184901895577
0.12,56,0.11388288566429967
0.17,66,0.1257848804261589
0.18,51,0.10425
0.11,54,0.10083376758728506
0.07,65,0.06458333333333333
0.07,56,0.0917063492063492
0.05,71,0.05783475783475783
0.07,54,0.07264858233369684
0.14,45,0.1327922077922078
0.15,59,0.14612264376043904
0.1,59,0.09032346341196433
0.05,70,0.12774767542979465
0.13,60,0.09387595301875129
0.12,61,0.08607114308553158
0.23,15,0.22993730407523513
0.35,88,0.38275862068965516
0.04,82,0.05394723092998955
0.07,229,0.06551145038167938
0.22,254,0.17848837209302326
0.11,72,0.09759358288770052
0.11,67,0.11352941176470588
0.09,65,0.1074468085106383
0.09,53,0.08070249682606856
0.1,61,0.09328515507377295
0.04,132,0.05077399380804954
0.11,78,0.08095492131234996
0.09,56,0.07720306513409961
0.1,58,0.057018034825870645
0.06,75,0.07883935151068534
0.07,53,0.09536019536019535
0.11,68,0.0924749254540526
0.12,59,0.0870575221238938
0.12,70,0.0757142857142857
0.04,77,0.048681318681318676
0.09,58,0.06791834677419355
0.06,56,0.07328759089842833
0.06,65,0.12861697544161999
0.07,55,0.12050152490681125
0.14,68,0.09823376623376623
0.12,54,0.05941804407713498
0.12,69,0.104
0.06,65,0.12722002635046112
0.07,55,0.12818181818181817
0.12,52,0.08019360699483336
0.09,48,0.07965625
0.07,133,0.06558990760483298
0.1,57,0.10091203295086791
0.12,56,0.08523059219261749
0.12,62,0.07855881314023314
0.05,56,0.13246499127728795
0.09,52,0.16968421052631577
0.04,86,0.04332820850721136
0.11,67,0.07882412398921833
0.21,398,0.18292502951593861
0.1,61,0.12269317329332334
0.11,68,0.08684210526315789
0.13,62,0.08848108413325804
0.13,56,0.0874160583941606
0.09,68,0.08962264150943396
0.08,65,0.07289915966386554
0.08,72,0.05100813583303856
0.25,23,0.22173913043478258
0.14,66,0.1284770114942529
0.06,82,0.06815054355304803
0.04,83,0.032156051426038126
0.08,69,0.07719332298136646
0.15,57,0.05894613583138173
0.14,64,0.13482303955586397
0.05,98,0.059749418754843714
0.1,80,0.08668009669621272
0.12,68,0.10643560119811724
0.06,59,0.06829652391012099
0.12,71,0.11904724096863835
0.06,62,0.07188999040614008
0.08,57,0.08150183150183149
0.06,73,0.0765273132664437
0.07,123,0.04921685284118504
0.06,80,0.06320101351351351
0.12,56,0.13955232274755353
0.06,141,0.06892884036144578
0.04,173,0.05133680273215157
0.12,68,0.07269292055542909
0.1,59,0.0836723163841808
0.14,55,0.11064935064935065
0.12,76,0.11564512980675386
0.1,60,0.17372881355932202
0.18,62,0.16896103896103898
0.06,62,0.08600681140911026
0.06,70,0.061232339089481946
0.13,49,0.09789473684210526
0.09,65,0.08509759759759761
0.16,53,0.10526960784313726
0.1,67,0.08438975888640317
0.13,54,0.12941176470588237
0.12,60,0.10655639097744361
0.11,271,0.1094836811128946
0.12,355,0.09290254237288136
0.22,37,0.21612903225806449
0.16,34,0.1588235294117647
0.18,29,0.17718954248366015
0.12,39,0.1164705882352941
0.08,74,0.09135942591439973
0.14,47,0.1153241273494438
0.17,51,0.12826086956521737
0.16,32,0.21629084967320264
0.21,24,0.2228888888888889
0.16,28,0.16297015961138098
0.16,55,0.14471044732410865
0.16,32,0.13615384615384618
0.15,39,0.14532224532224533
0.2,42,0.127262313860252
0.13,44,0.12241379310344828
0.11,46,0.10334065934065934
0.08,62,0.1225930760146684
0.21,41,0.14152542372881355
0.14,32,0.11295469912102772
0.12,35,0.1709748083242059
0.13,50,0.11847826086956521
0.07,55,0.12270676691729322
0.19,20,0.16680306905370845
0.21,26,0.14838709677419354
0.13,73,0.11637254411838223
0.17,49,0.12020973782771534
0.04,67,0.04656773672521704
0.16,45,0.16153846153846155
0.16,42,0.1442191890806905
0.3,9,0.28125
0.21,46,0.16656897861717138
0.14,55,0.12690951821386603
0.21,60,0.061619519538355386
0.15,61,0.06381170192490947
0.16,37,0.12730769230769232
0.19,50,0.10806451612903227
0.17,69,0.13128205128205128
0.12,32,0.12078651685393259
0.1,56,0.1437535014005602
0.08,59,0.13366459627329194
0.07,54,0.1542359767891683
0.16,34,0.1395145631067961
0.08,70,0.06529325678261848
0.12,77,0.12499250824093495
0.11,189,0.12672268907563025
0.05,59,0.08500548245614033
0.11,55,0.10548719654140339
0.1,74,0.08478530005864338
0.15,52,0.11973531460413282
0.12,60,0.0812953995157385
0.07,60,0.07559523809523809
0.16,46,0.1325914861837192
0.07,321,0.06730146437623204
0.13,45,0.11054927931437475
0.11,53,0.09335298847493971
0.08,69,0.11570809563889149
0.05,66,0.12134502923976609
0.05,123,0.06321836648328395
0.17,50,0.15077256709135267
0.15,39,0.14920634920634918
0.12,47,0.16511627906976745
